LocID,Location,VarID,Variant,Time,MidPeriod,SexID,Sex,AgeGrp,AgeGrpStart,AgeGrpSpan,mx,qx,px,lx,dx,Lx,Sx,Tx,ex,ax
404,Kenya,2,Medium,1950-1955,1953,1,Male,0,0,1,0.17136389,0.15371526,0.84628474,100000,15371.526,89701.078,0.79882207,4090356.5,40.9036,0.33
404,Kenya,2,Medium,1950-1955,1953,2,Female,0,0,1,0.14335649,0.13113693,0.86886307,100000,13113.693,91476.1,0.82399725,4436570,44.3657,0.35
404,Kenya,2,Medium,1950-1955,1953,3,Total,0,0,1,0.15737675,0.14256813,0.85743187,100000,14256.813,90590.335,0.81126659,4257341.2,42.5734,0.339988
404,Kenya,2,Medium,1950-1955,1953,1,Male,01-Apr,1,4,0.03512196,0.12853382,0.87146618,84628.474,10877.621,309709.96,0.9018329,4000655.4,47.2732,1.352
404,Kenya,2,Medium,1950-1955,1953,2,Female,01-Apr,1,4,0.03194706,0.1178523,0.8821477,86886.307,10239.751,320522.53,0.90938206,4345093.9,50.009,1.361
404,Kenya,2,Medium,1950-1955,1953,3,Total,01-Apr,1,4,0.03353649,0.12322187,0.87677813,85743.187,10565.436,315042.96,0.90556549,4166750.9,48.5957,1.356494
404,Kenya,2,Medium,1950-1955,1953,1,Male,05-Sep,5,5,0.00949717,0.04638457,0.95361543,73750.853,3420.901,360202.01,0.96390241,3690945.5,50.0461,2.5
404,Kenya,2,Medium,1950-1955,1953,2,Female,05-Sep,5,5,0.00914806,0.04471759,0.95528241,76646.556,3427.449,374664.16,0.96414397,4024571.4,52.5082,2.5
404,Kenya,2,Medium,1950-1955,1953,3,Total,05-Sep,5,5,0.00932274,0.04555202,0.95444798,75177.752,3424.498,367327.51,0.96352423,3851707.9,51.2347,2.5
404,Kenya,2,Medium,1950-1955,1953,1,Male,Oct-14,10,5,0.00512693,0.02531024,0.97468976,70329.952,1780.068,347199.59,0.97252826,3330743.5,47.3588,2.5
404,Kenya,2,Medium,1950-1955,1953,2,Female,Oct-14,10,5,0.00538753,0.02657965,0.97342035,73219.107,1946.139,361230.19,0.97243753,3649907.2,49.8491,2.5
404,Kenya,2,Medium,1950-1955,1953,3,Total,Oct-14,10,5,0.00525707,0.02593096,0.97406904,71753.254,1860.631,353928.96,0.97300379,3484380.4,48.5606,2.400179
404,Kenya,2,Medium,1950-1955,1953,1,Male,15-19,15,5,0.00628052,0.03093646,0.96906354,68549.884,2120.691,337661.41,0.96294632,2983543.9,43.5237,2.600779
404,Kenya,2,Medium,1950-1955,1953,2,Female,15-19,15,5,0.00588723,0.0290156,0.9709844,71272.968,2068.028,351273.79,0.96877078,3288677,46.142,2.53821
404,Kenya,2,Medium,1950-1955,1953,3,Total,15-19,15,5,0.00608536,0.02998374,0.97001626,69892.623,2095.642,344374.22,0.96579303,3130451.4,44.7894,2.571678
404,Kenya,2,Medium,1950-1955,1953,1,Male,20-24,20,5,0.00885561,0.04334542,0.95665458,66429.193,2879.401,325149.82,0.95445685,2645882.5,39.8301,2.570276
404,Kenya,2,Medium,1950-1955,1953,2,Female,20-24,20,5,0.00686454,0.03375523,0.96624477,69204.94,2336.029,340303.79,0.96342838,2937403.2,42.445,2.551009
404,Kenya,2,Medium,1950-1955,1953,3,Total,20-24,20,5,0.00788122,0.0386632,0.9613368,67796.981,2621.248,332594.22,0.95881061,2786077.2,41.0944,2.561971
404,Kenya,2,Medium,1950-1955,1953,1,Male,25-29,25,5,0.00961512,0.04695483,0.95304517,63549.792,2983.969,310341.47,0.9508514,2320732.6,36.5183,2.517572
404,Kenya,2,Medium,1950-1955,1953,2,Female,25-29,25,5,0.00805483,0.03949285,0.96050715,66868.911,2640.843,327858.33,0.95781666,2597099.5,38.8387,2.543879
404,Kenya,2,Medium,1950-1955,1953,3,Total,25-29,25,5,0.00886543,0.04337721,0.95662279,65175.732,2827.142,318894.87,0.9541689,2453483,37.6441,2.529735
404,Kenya,2,Medium,1950-1955,1953,1,Male,30-34,30,5,0.01060735,0.05168109,0.94831891,60565.822,3130.108,295088.62,0.9448571,2010391.2,33.1935,2.527085
404,Kenya,2,Medium,1950-1955,1953,2,Female,30-34,30,5,0.0091847,0.04490643,0.95509357,64228.068,2884.253,314028.17,0.95223419,2269241.1,35.331,2.534138
404,Kenya,2,Medium,1950-1955,1953,3,Total,30-34,30,5,0.00993302,0.04847608,0.95152392,62348.591,3022.415,304279.57,0.94832668,2134588.1,34.2363,2.530656
404,Kenya,2,Medium,1950-1955,1953,1,Male,35-39,35,5,0.01217538,0.05910428,0.94089572,57435.715,3394.696,278816.58,0.93610536,1715302.5,29.8647,2.536748
404,Kenya,2,Medium,1950-1955,1953,2,Female,35-39,35,5,0.01040181,0.05070498,0.94929502,61343.815,3110.437,299028.36,0.94636571,1955213,31.873,2.527449
404,Kenya,2,Medium,1950-1955,1953,3,Total,35-39,35,5,0.01134343,0.05517326,0.94482674,59326.176,3273.218,288556.43,0.94087979,1830308.5,30.8516,2.533179
404,Kenya,2,Medium,1950-1955,1953,1,Male,40-44,40,5,0.01429185,0.06902527,0.93097473,54041.018,3730.196,261001.69,0.9263365,1436486,26.5814,2.532731
404,Kenya,2,Medium,1950-1955,1953,2,Female,40-44,40,5,0.01162676,0.05650126,0.94349874,58233.378,3290.26,282990.18,0.94165331,1656184.6,28.4405,2.514875
404,Kenya,2,Medium,1950-1955,1953,3,Total,40-44,40,5,0.01304699,0.06319415,0.93680585,56052.957,3542.219,271496.92,0.93358714,1541752.1,27.5053,2.524753
404,Kenya,2,Medium,1950-1955,1953,1,Male,45-49,45,5,0.01643546,0.07898281,0.92101719,50310.822,3973.69,241775.39,0.91272838,1175484.3,23.3644,2.539134
404,Kenya,2,Medium,1950-1955,1953,2,Female,45-49,45,5,0.0125491,0.06086418,0.93913582,54943.118,3344.068,266478.64,0.93248458,1373194.4,24.993,2.536848
404,Kenya,2,Medium,1950-1955,1953,3,Total,45-49,45,5,0.0145548,0.07025512,0.92974488,52510.738,3689.148,253466.03,0.92247728,1270255.2,24.1904,2.536651
404,Kenya,2,Medium,1950-1955,1953,1,Male,50-54,50,5,0.02032575,0.09679904,0.90320096,46337.132,4485.39,220675.26,0.89364968,933708.88,20.1503,2.545275
404,Kenya,2,Medium,1950-1955,1953,2,Female,50-54,50,5,0.01573157,0.07575905,0.92424095,51599.05,3909.095,248487.23,0.91479494,1106715.8,21.4484,2.567717
404,Kenya,2,Medium,1950-1955,1953,3,Total,50-54,50,5,0.01799386,0.08617629,0.91382371,48821.59,4207.264,233816.65,0.90448997,1016789.1,20.8266,2.553922
404,Kenya,2,Medium,1950-1955,1953,1,Male,55-59,55,5,0.02502863,0.11793549,0.88206451,41851.742,4935.806,197206.38,0.86354818,713033.62,17.0371,2.558184
404,Kenya,2,Medium,1950-1955,1953,2,Female,55-59,55,5,0.02032815,0.0968944,0.9031056,47689.955,4620.89,227314.86,0.88431735,858228.56,17.996,2.590308
404,Kenya,2,Medium,1950-1955,1953,3,Total,55-59,55,5,0.02257141,0.10699499,0.89300501,44614.327,4773.51,211484.82,0.87446228,782972.49,17.5498,2.572685
404,Kenya,2,Medium,1950-1955,1953,1,Male,60-64,60,5,0.03451713,0.15923128,0.84076872,36915.936,5878.172,170297.21,0.813029,515827.24,13.973,2.570253
404,Kenya,2,Medium,1950-1955,1953,2,Female,60-64,60,5,0.02973816,0.13879847,0.86120153,43069.066,5977.92,201018.47,0.83228173,630913.7,14.6489,2.603371
404,Kenya,2,Medium,1950-1955,1953,3,Total,60-64,60,5,0.03196466,0.14837546,0.85162454,39840.817,5911.399,184935.5,0.82338944,571487.67,14.3443,2.586259
404,Kenya,2,Medium,1950-1955,1953,1,Male,65-69,65,5,0.04952138,0.22091024,0.77908976,31037.765,6856.56,138456.57,0.7356794,345530.03,11.1326,2.559672
404,Kenya,2,Medium,1950-1955,1953,2,Female,65-69,65,5,0.04495084,0.20275607,0.79724393,37091.145,7520.455,167304,0.75297859,429895.23,11.5902,2.586353
404,Kenya,2,Medium,1950-1955,1953,3,Total,65-69,65,5,0.04701062,0.21098185,0.78901815,33929.418,7158.491,152273.94,0.7453154,386552.17,11.3928,2.573071
404,Kenya,2,Medium,1950-1955,1953,1,Male,70-74,70,5,0.07542185,0.31770306,0.68229694,24181.205,7682.443,101859.65,0.62422962,207073.46,8.5634,2.520792
404,Kenya,2,Medium,1950-1955,1953,2,Female,70-74,70,5,0.07055785,0.30058883,0.69941117,29570.691,8888.619,125976.33,0.64223099,262591.23,8.8801,2.538749
404,Kenya,2,Medium,1950-1955,1953,3,Total,70-74,70,5,0.07263717,0.30793651,0.69206349,26770.926,8243.746,113492.11,0.63486756,234278.24,8.7512,2.529943
404,Kenya,2,Medium,1950-1955,1953,1,Male,75-79,75,5,0.11632903,0.44831502,0.55168498,16498.762,7396.643,63583.808,0.47856548,105213.81,6.3771,2.443435
404,Kenya,2,Medium,1950-1955,1953,2,Female,75-79,75,5,0.10963367,0.42887442,0.57112558,20682.071,8870.011,80905.905,0.49571064,136614.9,6.6055,2.462861
404,Kenya,2,Medium,1950-1955,1953,3,Total,75-79,75,5,0.11222119,0.43642973,0.56357027,18527.181,8085.813,72052.459,0.48933903,120786.12,6.5194,2.454375
404,Kenya,2,Medium,1950-1955,1953,1,Male,80-84,80,5,0.18398848,0.61508625,0.38491375,9102.119,5598.588,30429.015,0.31215885,41630.003,4.5737,2.306182
404,Kenya,2,Medium,1950-1955,1953,2,Female,80-84,80,5,0.17670872,0.59998555,0.40001445,11812.06,7087.065,40105.918,0.32642105,55708.991,4.7163,2.325496
404,Kenya,2,Medium,1950-1955,1953,3,Total,80-84,80,5,0.17923358,0.60523027,0.39476973,10441.368,6319.432,35258.08,0.32170091,48733.666,4.6674,2.317993
404,Kenya,2,Medium,1950-1955,1953,1,Male,85-89,85,5,0.28887068,0.78317908,0.21682092,3503.531,2743.892,9498.687,0.16518942,11200.988,3.1971,2.077521
404,Kenya,2,Medium,1950-1955,1953,2,Female,85-89,85,5,0.27772017,0.76947181,0.23052819,4724.995,3635.75,13091.416,0.17588867,15603.074,3.3022,2.102783
404,Kenya,2,Medium,1950-1955,1953,3,Total,85-89,85,5,0.28123052,0.77387738,0.22612262,4121.936,3189.873,11342.557,0.17263852,13475.585,3.2692,2.09483
404,Kenya,2,Medium,1950-1955,1953,1,Male,90-94,90,5,0.43514516,0.89882018,0.10117982,759.639,682.779,1569.082,0.08030678,1702.302,2.2409,1.735236
404,Kenya,2,Medium,1950-1955,1953,2,Female,90-94,90,5,0.42202398,0.89214664,0.10785336,1089.245,971.766,2302.632,0.0857545,2511.658,2.3059,1.765074
404,Kenya,2,Medium,1950-1955,1953,3,Total,90-94,90,5,0.42552817,0.8939881,0.1060119,932.063,833.253,1958.162,0.08437954,2133.029,2.2885,1.757105
404,Kenya,2,Medium,1950-1955,1953,1,Male,95-99,95,5,0.57052804,0.93534958,0.06465042,76.86,71.891,126.008,0.05412951,133.219,1.7333,1.407167
404,Kenya,2,Medium,1950-1955,1953,2,Female,95-99,95,5,0.55513305,0.93308115,0.06691885,117.479,109.617,197.461,0.05532916,209.026,1.7793,1.442779
404,Kenya,2,Medium,1950-1955,1953,3,Total,95-99,95,5,0.55830044,0.93358513,0.06641487,98.81,92.247,165.229,0.05511399,174.866,1.7697,1.435452
404,Kenya,2,Medium,1950-1955,1953,1,Male,100+,100,-1,0.6890838,,,4.969,4.969,7.211,,7.211,1.4512,1.451202
404,Kenya,2,Medium,1950-1955,1953,2,Female,100+,100,-1,0.67975526,,,7.862,7.862,11.565,,11.565,1.4711,1.471118
404,Kenya,2,Medium,1950-1955,1953,3,Total,100+,100,-1,0.6809213,,,6.562,6.562,9.638,,9.638,1.4686,1.468598
404,Kenya,2,Medium,1955-1960,1958,1,Male,0,0,1,0.15985536,0.14439067,0.85560933,100000,14439.067,90325.825,0.81526847,4347882.7,43.4788,0.33
404,Kenya,2,Medium,1955-1960,1958,2,Female,0,0,1,0.13384544,0.12313293,0.87686707,100000,12313.293,91996.36,0.83827011,4684723.6,46.8472,0.35
404,Kenya,2,Medium,1955-1960,1958,3,Total,0,0,1,0.14688395,0.13390248,0.86609752,100000,13390.248,91162.091,0.82664153,4510454.7,45.1045,0.339974
404,Kenya,2,Medium,1955-1960,1958,1,Male,01-Apr,1,4,0.02967669,0.11005796,0.88994204,85560.933,9416.662,317308.41,0.91584049,4257556.9,49.7605,1.352
404,Kenya,2,Medium,1955-1960,1958,2,Female,01-Apr,1,4,0.02734578,0.10202074,0.89797926,87686.707,8945.863,327138.7,0.92170946,4592727.3,52.3766,1.361
404,Kenya,2,Medium,1955-1960,1958,3,Total,01-Apr,1,4,0.02851057,0.10604959,0.89395041,86609.752,9184.928,322158.67,0.91874278,4419292.6,51.0253,1.356502
404,Kenya,2,Medium,1955-1960,1958,1,Male,05-Sep,5,5,0.00792163,0.038839,0.961161,76144.271,2957.367,373327.94,0.96963355,3940248.4,51.7471,2.5
404,Kenya,2,Medium,1955-1960,1958,2,Female,05-Sep,5,5,0.00764492,0.03750773,0.96249227,78740.845,2953.39,386320.75,0.96983919,4265588.6,54.1725,2.5
404,Kenya,2,Medium,1955-1960,1958,3,Total,05-Sep,5,5,0.00778294,0.03817199,0.96182801,77424.824,2955.46,379735.47,0.96935938,4097134,52.9176,2.5
404,Kenya,2,Medium,1955-1960,1958,1,Male,Oct-14,10,5,0.00435726,0.02155154,0.97844846,73186.904,1577.29,361991.29,0.97620521,3566920.5,48.7371,2.5
404,Kenya,2,Medium,1955-1960,1958,2,Female,Oct-14,10,5,0.00455685,0.02252759,0.97747241,75787.455,1707.309,374669,0.97637953,3879267.8,51.1861,2.5
404,Kenya,2,Medium,1955-1960,1958,3,Total,Oct-14,10,5,0.00445699,0.02203081,0.97796919,74469.364,1640.62,368100.14,0.97668405,3717398.5,49.9185,2.411538
404,Kenya,2,Medium,1955-1960,1958,1,Male,15-19,15,5,0.00553316,0.02730495,0.97269505,71609.613,1955.297,353377.79,0.96710448,3204929.2,44.7556,2.611473
404,Kenya,2,Medium,1955-1960,1958,2,Female,15-19,15,5,0.00511075,0.02523765,0.97476235,74080.146,1869.609,365819.14,0.972534,3504598.8,47.3082,2.549442
404,Kenya,2,Medium,1955-1960,1958,3,Total,15-19,15,5,0.0053222,0.02627295,0.97372705,72828.744,1913.426,359517.53,0.96979966,3349298.4,45.9887,2.582249
404,Kenya,2,Medium,1955-1960,1958,1,Male,20-24,20,5,0.0078636,0.03858213,0.96141787,69654.317,2687.412,341753.24,0.95940488,2851551.4,40.9386,2.574491
404,Kenya,2,Medium,1955-1960,1958,2,Female,20-24,20,5,0.00608033,0.02995696,0.97004304,72210.537,2163.208,355771.56,0.96737489,3138779.7,43.4671,2.558659
404,Kenya,2,Medium,1955-1960,1958,3,Total,20-24,20,5,0.00697611,0.03429854,0.96570146,70915.318,2432.292,348659.98,0.96334908,2989780.8,42.1599,2.567475
404,Kenya,2,Medium,1955-1960,1958,1,Male,25-29,25,5,0.00855873,0.04190479,0.95809521,66966.905,2806.234,327879.73,0.95599569,2509798.2,37.4782,2.521661
404,Kenya,2,Medium,1955-1960,1958,2,Female,25-29,25,5,0.00719733,0.03536273,0.96463727,70047.329,2477.065,344164.47,0.9621173,2783008.1,39.7304,2.548641
404,Kenya,2,Medium,1955-1960,1958,3,Total,25-29,25,5,0.00788948,0.0386947,0.9613053,68483.026,2649.93,335881.27,0.95897326,2641120.8,38.5661,2.534328
404,Kenya,2,Medium,1955-1960,1958,1,Male,30-34,30,5,0.00950489,0.04643536,0.95356464,64160.671,2979.324,313451.6,0.95025231,2181918.5,34.0071,2.53241
404,Kenya,2,Medium,1955-1960,1958,2,Female,30-34,30,5,0.00825245,0.04044093,0.95955907,67570.264,2732.604,331126.59,0.95679904,2438843.7,36.0934,2.539076
404,Kenya,2,Medium,1955-1960,1958,3,Total,30-34,30,5,0.00890097,0.04354972,0.95645028,65833.096,2867.013,322101.16,0.95338049,2305239.6,35.0164,2.536
404,Kenya,2,Medium,1955-1960,1958,1,Male,35-39,35,5,0.01099639,0.05353532,0.94646468,61181.347,3275.363,297858.11,0.94186879,1868466.9,30.5398,2.542677
404,Kenya,2,Medium,1955-1960,1958,2,Female,35-39,35,5,0.00942909,0.04607415,0.95392585,64837.66,2987.34,316821.6,0.95094539,2107717.1,32.5076,2.534028
404,Kenya,2,Medium,1955-1960,1958,3,Total,35-39,35,5,0.01025064,0.04999227,0.95000773,62966.083,3147.818,307084.96,0.9461538,1983138.4,31.4953,2.539421
404,Kenya,2,Medium,1955-1960,1958,1,Male,40-44,40,5,0.01302172,0.06308771,0.93691229,57905.984,3653.156,280543.26,0.93223234,1570608.7,27.1234,2.540028
404,Kenya,2,Medium,1955-1960,1958,2,Female,40-44,40,5,0.01067745,0.05201107,0.94798893,61850.32,3216.901,301280.04,0.9459791,1790895.5,28.9553,2.521976
404,Kenya,2,Medium,1955-1960,1958,3,Total,40-44,40,5,0.01191606,0.05787874,0.94212126,59818.265,3462.206,290549.6,0.93866986,1676053.5,28.0191,2.532866
404,Kenya,2,Medium,1955-1960,1958,1,Male,45-49,45,5,0.01517908,0.07317235,0.92682765,54252.828,3969.807,261531.5,0.91838245,1290065.5,23.7788,2.548334
404,Kenya,2,Medium,1955-1960,1958,2,Female,45-49,45,5,0.0116588,0.05667095,0.94332905,58633.418,3322.812,285004.62,0.93674156,1489615.4,25.4056,2.543505
404,Kenya,2,Medium,1955-1960,1958,3,Total,45-49,45,5,0.01352119,0.0654346,0.9345654,56356.06,3687.636,272730.15,0.92714138,1385503.9,24.5848,2.545814
404,Kenya,2,Medium,1955-1960,1958,1,Male,50-54,50,5,0.01911381,0.09130056,0.90869944,50283.021,4590.868,240185.94,0.89906543,1028534,20.4549,2.554021
404,Kenya,2,Medium,1955-1960,1958,2,Female,50-54,50,5,0.01478403,0.07136018,0.92863982,55310.607,3946.975,266975.68,0.91943705,1204610.8,21.779,2.573494
404,Kenya,2,Medium,1955-1960,1958,3,Total,50-54,50,5,0.01699647,0.0815995,0.9184005,52668.423,4297.717,252859.41,0.90921631,1112773.7,21.1279,2.560866
404,Kenya,2,Medium,1955-1960,1958,1,Male,55-59,55,5,0.02381594,0.11255502,0.88744498,45692.153,5142.881,215942.87,0.86883832,788348.05,17.2535,2.565977
404,Kenya,2,Medium,1955-1960,1958,2,Female,55-59,55,5,0.01923386,0.09191879,0.90808121,51363.632,4721.283,245467.33,0.88972883,937635.14,18.2548,2.595817
404,Kenya,2,Medium,1955-1960,1958,3,Total,55-59,55,5,0.02146407,0.1020178,0.8979822,48370.707,4934.673,229903.9,0.87967192,859914.29,17.7776,2.578435
404,Kenya,2,Medium,1955-1960,1958,1,Male,60-64,60,5,0.0332901,0.15403161,0.84596839,40549.272,6245.869,187619.44,0.81796575,572405.18,14.1163,2.578093
404,Kenya,2,Medium,1955-1960,1958,2,Female,60-64,60,5,0.02838341,0.13290322,0.86709678,46642.349,6198.918,218399.36,0.83834502,692167.82,14.8399,2.610489
404,Kenya,2,Medium,1955-1960,1958,3,Total,60-64,60,5,0.03069605,0.1429221,0.8570779,43436.034,6207.969,202240.01,0.82879334,630010.39,14.5043,2.59339
404,Kenya,2,Medium,1955-1960,1958,1,Male,65-69,65,5,0.04833241,0.21622913,0.78377087,34303.402,7417.395,153466.28,0.7400686,384785.73,11.2171,2.566432
404,Kenya,2,Medium,1955-1960,1958,2,Female,65-69,65,5,0.04341699,0.19655582,0.80344418,40443.431,7949.392,183094.01,0.75902869,473768.46,11.7143,2.59439
404,Kenya,2,Medium,1955-1960,1958,3,Total,65-69,65,5,0.04567773,0.20565885,0.79434115,37228.065,7656.281,167615.17,0.7503843,427770.38,11.4905,2.580398
404,Kenya,2,Medium,1955-1960,1958,1,Male,70-74,70,5,0.0742516,0.31366382,0.68633618,26886.007,8433.168,113575.57,0.62726254,231319.45,8.6037,2.52709
404,Kenya,2,Medium,1955-1960,1958,2,Female,70-74,70,5,0.06892682,0.29479281,0.70520719,32494.039,9579.009,138973.61,0.64699566,290674.44,8.9455,2.547076
404,Kenya,2,Medium,1955-1960,1958,3,Total,70-74,70,5,0.07129462,0.30323289,0.69676711,29571.784,8967.137,125775.79,0.63839475,260155.21,8.7974,2.537327
404,Kenya,2,Medium,1955-1960,1958,1,Male,75-79,75,5,0.11565969,0.44653254,0.55346746,18452.839,8239.793,71241.703,0.47896758,117743.88,6.3808,2.448663
404,Kenya,2,Medium,1955-1960,1958,2,Female,75-79,75,5,0.1084276,0.42545452,0.57454548,22915.03,9749.303,89915.323,0.49717307,151700.83,6.6201,2.470606
404,Kenya,2,Medium,1955-1960,1958,3,Total,75-79,75,5,0.11146678,0.43437684,0.56562316,20604.646,8950.181,80294.604,0.48977946,134379.42,6.5218,2.46054
404,Kenya,2,Medium,1955-1960,1958,1,Male,80-84,80,5,0.18449752,0.61641848,0.38358152,10213.046,6295.51,34122.466,0.30947451,46502.176,4.5532,2.308754
404,Kenya,2,Medium,1955-1960,1958,2,Female,80-84,80,5,0.1770145,0.60104268,0.39895732,13165.727,7913.164,44703.477,0.32316615,61785.51,4.6929,2.330378
404,Kenya,2,Medium,1955-1960,1958,3,Total,80-84,80,5,0.17984237,0.60685734,0.39314266,11654.465,7072.598,39326.648,0.31827286,54084.82,4.6407,2.321256
404,Kenya,2,Medium,1955-1960,1958,1,Male,85-89,85,5,0.29226141,0.78781419,0.21218581,3917.536,3086.29,10560.034,0.15978545,12379.71,3.1601,2.07492
404,Kenya,2,Medium,1955-1960,1958,2,Female,85-89,85,5,0.28203798,0.77571732,0.22428268,5252.563,4074.504,14446.651,0.16859586,17082.033,3.2521,2.099975
404,Kenya,2,Medium,1955-1960,1958,3,Total,85-89,85,5,0.2854823,0.77987177,0.22012823,4581.867,3573.269,12516.605,0.16567577,14758.172,3.221,2.091534
404,Kenya,2,Medium,1955-1960,1958,1,Male,90-94,90,5,0.44579849,0.90492341,0.09507659,831.246,752.214,1687.34,0.07447803,1819.676,2.1891,1.717837
404,Kenya,2,Medium,1955-1960,1958,2,Female,90-94,90,5,0.43549806,0.90039545,0.09960455,1178.059,1060.719,2435.646,0.07788434,2635.382,2.2371,1.743106
404,Kenya,2,Medium,1955-1960,1958,3,Total,90-94,90,5,0.43861654,0.90180429,0.09819571,1008.598,909.558,2073.698,0.07688118,2241.568,2.2225,1.735456
404,Kenya,2,Medium,1955-1960,1958,1,Male,95-99,95,5,0.59066469,0.93922319,0.06077681,79.032,74.229,125.67,0.05037765,132.337,1.6745,1.36946
404,Kenya,2,Medium,1955-1960,1958,2,Female,95-99,95,5,0.58052364,0.93850791,0.06149209,117.34,110.125,189.699,0.05025568,199.737,1.7022,1.394977
404,Kenya,2,Medium,1955-1960,1958,3,Total,95-99,95,5,0.58314514,0.93871008,0.06128992,99.04,92.97,159.428,0.05028494,167.87,1.695,1.388381
404,Kenya,2,Medium,1955-1960,1958,1,Male,100+,100,-1,0.72048191,,,4.803,4.803,6.667,,6.667,1.388,1.38796
404,Kenya,2,Medium,1955-1960,1958,2,Female,100+,100,-1,0.71882437,,,7.215,7.215,10.038,,10.038,1.3912,1.39116
404,Kenya,2,Medium,1955-1960,1958,3,Total,100+,100,-1,0.71910061,,,6.07,6.07,8.441,,8.441,1.3906,1.390626
404,Kenya,2,Medium,1960-1965,1963,1,Male,0,0,1,0.14478859,0.13198495,0.86801505,100000,13198.495,91157.009,0.83533551,4653396.3,46.534,0.33
404,Kenya,2,Medium,1960-1965,1963,2,Female,0,0,1,0.11820524,0.10977115,0.89022885,100000,10977.115,92864.875,0.86016626,5049622.8,50.4962,0.35
404,Kenya,2,Medium,1960-1965,1963,3,Total,0,0,1,0.13153659,0.12102908,0.87897092,100000,12102.908,92011.719,0.84760536,4844375.6,48.4438,0.33997
404,Kenya,2,Medium,1960-1965,1963,1,Male,01-Apr,1,4,0.02393623,0.09003803,0.90996197,86801.505,7815.436,326510.75,0.93071544,4562239.3,52.5594,1.352
404,Kenya,2,Medium,1960-1965,1963,2,Female,01-Apr,1,4,0.02120787,0.08033531,0.91966469,89022.885,7151.681,337218.25,0.93813951,4956757.9,55.6796,1.361
404,Kenya,2,Medium,1960-1965,1963,3,Total,01-Apr,1,4,0.02257172,0.08520295,0.91479705,87897.092,7489.092,331790.96,0.93439284,4752363.8,54.0674,1.356501
404,Kenya,2,Medium,1960-1965,1963,1,Male,05-Sep,5,5,0.00638028,0.03140056,0.96859944,78986.069,2480.206,388729.83,0.97529741,4235728.5,53.6263,2.5
404,Kenya,2,Medium,1960-1965,1963,2,Female,05-Sep,5,5,0.00582738,0.0287185,0.9712815,81871.204,2351.218,403477.98,0.97678757,4619539.7,56.4245,2.5
404,Kenya,2,Medium,1960-1965,1963,3,Total,05-Sep,5,5,0.00610287,0.03005577,0.96994423,80408,2416.724,395998.19,0.9757913,4420572.9,54.9768,2.5
404,Kenya,2,Medium,1960-1965,1963,1,Male,Oct-14,10,5,0.00358942,0.01778748,0.98221252,76505.863,1360.847,379127.2,0.97995646,3846998.7,50.2837,2.5
404,Kenya,2,Medium,1960-1965,1963,2,Female,Oct-14,10,5,0.00353976,0.01754357,0.98245643,79519.986,1395.064,394112.27,0.98128717,4216061.7,53.0189,2.5
404,Kenya,2,Medium,1960-1965,1963,3,Total,Oct-14,10,5,0.00356452,0.01766059,0.98233941,77991.276,1377.372,386411.59,0.98088189,4024574.7,51.6029,2.42641
404,Kenya,2,Medium,1960-1965,1963,1,Male,15-19,15,5,0.00475402,0.02350457,0.97649543,75145.016,1766.251,371528.14,0.97148832,3467871.5,46.1491,2.623817
404,Kenya,2,Medium,1960-1965,1963,2,Female,15-19,15,5,0.00413055,0.02044723,0.97955277,78124.922,1597.438,386737.31,0.97734505,3821949.4,48.921,2.566545
404,Kenya,2,Medium,1960-1965,1963,3,Total,15-19,15,5,0.0044423,0.02197692,0.97802308,76613.904,1683.738,379024.13,0.9744135,3638163.1,47.487,2.597375
404,Kenya,2,Medium,1960-1965,1963,1,Male,20-24,20,5,0.00681995,0.03354593,0.96645407,73378.765,2461.559,360935.25,0.96463522,3096343.3,42.1967,2.579349
404,Kenya,2,Medium,1960-1965,1963,2,Female,20-24,20,5,0.0050773,0.02507721,0.97492279,76527.484,1919.096,377975.8,0.97243113,3435212.1,44.8886,2.57093
404,Kenya,2,Medium,1960-1965,1963,3,Total,20-24,20,5,0.00594679,0.02931135,0.97068865,74930.166,2196.304,369326.23,0.96853313,3259139,43.4957,2.575652
404,Kenya,2,Medium,1960-1965,1963,1,Male,25-29,25,5,0.0074489,0.03657067,0.96342933,70917.206,2593.49,348170.85,0.96144133,2735408.1,38.5719,2.52643
404,Kenya,2,Medium,1960-1965,1963,2,Female,25-29,25,5,0.0061083,0.03009231,0.96990769,74608.388,2245.139,367555.44,0.96759869,3057236.3,40.9771,2.556274
404,Kenya,2,Medium,1960-1965,1963,3,Total,25-29,25,5,0.00677859,0.03333708,0.96666292,72733.862,2424.735,357704.69,0.96449912,2889812.7,39.7313,2.540092
404,Kenya,2,Medium,1960-1965,1963,1,Male,30-34,30,5,0.00834118,0.04086687,0.95913313,68323.717,2792.177,334745.85,0.95599807,2387237.2,34.9401,2.538574
404,Kenya,2,Medium,1960-1965,1963,2,Female,30-34,30,5,0.00707083,0.03475126,0.96524874,72363.249,2514.714,355646.16,0.96262201,2689680.9,37.1692,2.546405
404,Kenya,2,Medium,1960-1965,1963,3,Total,30-34,30,5,0.0077143,0.03785397,0.96214603,70309.127,2661.48,345005.86,0.95922905,2532108.1,36.0139,2.542803
404,Kenya,2,Medium,1960-1965,1963,1,Male,35-39,35,5,0.00974384,0.04758302,0.95241698,65531.54,3118.189,320016.39,0.94806241,2052491.4,31.3207,2.549438
